SUID,Class Code*,Term,max(`Credits Attempted`),first(`Start Time`),first(`End Time`),max(MondayDummy),max(TuesdayDummy),max(WednesdayDummy),max(ThursdayDummy),max(FridayDummy),max(SaturdayDummy),max(SundayDummy),College,Major Desc,Sport
262954486,IST343,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Men's Track
262954486,IST466,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Men's Track
262954486,IST476,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Information Studies,Info Mgmt & Technology,Men's Track
262954486,REL103,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Information Studies,Info Mgmt & Technology,Men's Track
262954486,REL244,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Men's Track
262954486,WGS201,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Information Studies,Info Mgmt & Technology,Men's Track
263606051,ACC151,Spring 2024,4,11:00:00,12:20:00,0,1,0,1,1,0,0,Management,Real Estate-U,Men's Women's Spirit Teams
263606051,ECN102,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Management,Real Estate-U,Men's Women's Spirit Teams
263606051,LPP255,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Real Estate-U,Men's Women's Spirit Teams
263606051,PSY205,Spring 2024,3,14:15:00,15:10:00,1,0,1,1,0,0,0,Management,Real Estate-U,Men's Women's Spirit Teams
264952838,BIO121,Fall 2023,3,18:45:00,20:15:00,1,0,1,0,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,BIO122,Fall 2023,1,14:00:00,16:50:00,0,1,0,0,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,BIO224,Spring 2024,2,14:00:00,17:30:00,0,1,0,0,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,CHE106,Fall 2023,3,12:45:00,13:40:00,1,0,1,0,1,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,CHE107,Fall 2023,1,11:00:00,13:45:00,0,1,0,0,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,CHE116,Spring 2024,3,12:30:00,13:50:00,0,1,1,1,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,CHE117,Spring 2024,1,10:35:00,13:35:00,1,0,0,0,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,EXE195,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,FYS101,Fall 2023,1,NA,NA,0,0,0,1,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,MAT295,Spring 2024,4,12:45:00,14:05:00,1,0,1,0,1,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,PHI192,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,PSY205,Spring 2024,3,14:15:00,15:10:00,1,0,1,1,0,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
264952838,WRT105,Fall 2023,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Arts & Sciences,Biochemistry-U,Men's Women's Spirit Teams
265327405,CRS183,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
265327405,CRS287,Spring 2024,3,12:30:00,13:25:00,0,1,1,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
265327405,CRS360,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
265327405,FYS101,Spring 2024,1,NA,NA,0,0,0,0,1,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
265327405,PAI300,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
265327405,REL265,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Visual & Performing Arts,Comm & Rhetorical Studies,Football
265597286,EDU616,Fall 2023,3,16:00:00,18:45:00,0,1,0,0,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Football
265597286,IDE552,Fall 2023,3,19:00:00,21:45:00,0,0,0,1,0,0,0,Education,"Instrctnl Des, Dvlpmnt, & Eval",Football
265755583,ANT131,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,EAR117,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,ECN302,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,ECN421,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,ECN422,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,NSD225,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,PHI192,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,PHI197,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,PPE327,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
265755583,WGS101,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
266605029,ACC252,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Entrepren&Emerg Enterprises-U,Women's Basketball
266605029,BUA345,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
266605029,EAR225,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Entrepren&Emerg Enterprises-U,Women's Basketball
266605029,FIN256,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Entrepren&Emerg Enterprises-U,Women's Basketball
266605029,MAR255,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Management,Entrepren&Emerg Enterprises-U,Women's Basketball
266605029,MGT247,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
266605029,MGT248,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
266605029,SCM265,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Entrepren&Emerg Enterprises-U,Women's Basketball
266605029,SOC367,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
266605029,SOM354,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Management,Entrepren & Emerg Enterprises,Women's Basketball
269268764,COM350,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,COM506,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,IST341,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,IST486,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,PHI293,Spring 2024,3,12:30:00,13:25:00,0,1,1,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,PSY335,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,SPA102,Fall 2023,4,11:00:00,11:55:00,1,1,1,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,SPA201,Spring 2024,4,09:30:00,10:25:00,0,1,1,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,VIS317,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
269268764,VIS327,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Public Communications,Graphic Design,Women's Rowing
270261513,EAR117,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,EAR225,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,FST102,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,NSD425,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,PHI107,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,SOC281,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,SOC319,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,SOC364,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,SOC422,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Sociology,Field Hockey
270261513,WRT105,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Arts & Sciences,Sociology,Field Hockey
270712954,ANT624,Spring 2024,3,17:00:00,18:30:00,0,1,0,0,0,0,0,Maxwell,Conflict and Collaboration,Men's Soccer
270712954,PAI747,Spring 2024,3,15:45:00,18:30:00,0,0,1,0,0,0,0,Maxwell,Conflict and Collaboration,Men's Soccer
270712954,PSC700,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Maxwell,Conflict and Collaboration,Men's Soccer
271422628,ANT121,Spring 2024,3,10:35:00,11:30:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,AST101,Fall 2023,4,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,CRS325,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,ECN101,Fall 2023,3,17:00:00,18:20:00,0,1,1,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,FRE102,Fall 2023,4,09:30:00,10:25:00,1,1,1,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,FRE201,Spring 2024,4,12:30:00,13:25:00,1,1,1,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,FYS101,Fall 2023,1,NA,NA,0,0,0,0,1,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,SPM205,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,SPM225,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271422628,SPM245,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Men's Basketball
271498801,BUA345,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Finance,Men's Crew
271498801,EAR111,Fall 2023,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Management,Finance,Men's Crew
271498801,FIN345,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Management,Finance,Men's Crew
271498801,FIN346,Spring 2024,3,18:45:00,20:05:00,1,0,1,0,0,0,0,Management,Finance,Men's Crew
271498801,HST300,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Finance,Men's Crew
271498801,MGT247,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Finance,Men's Crew
271498801,MGT248,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Management,Finance,Men's Crew
271498801,PAI300,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Finance,Men's Crew
271498801,RES332,Spring 2024,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Finance,Men's Crew
271498801,SOM354,Fall 2023,3,08:00:00,09:20:00,0,1,0,1,0,0,0,Management,Finance,Men's Crew
271498801,WRT307,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Management,Finance,Men's Crew
271941099,LAW601,Fall 2023,4,08:30:00,09:20:00,0,1,1,1,0,0,0,Law,Law,Women's Track
271941099,LAW602,Spring 2024,3,10:30:00,11:45:00,0,1,0,1,0,0,0,Law,Law,Women's Track
271941099,LAW603,Fall 2023,5,16:00:00,17:40:00,1,1,0,1,0,0,0,Law,Law,Women's Track
271941099,LAW604,Spring 2024,3,14:30:00,15:45:00,1,0,1,0,0,0,0,Law,Law,Women's Track
271941099,LAW607,Spring 2024,5,16:00:00,16:50:00,0,1,1,1,0,0,0,Law,Law,Women's Track
271941099,LAW608,Fall 2023,5,10:00:00,10:50:00,0,1,1,1,0,0,0,Law,Law,Women's Track
271941099,LAW609,Fall 2023,3,14:00:00,15:15:00,1,0,1,0,0,0,0,Law,Law,Women's Track
271941099,LAW609,Spring 2024,3,13:00:00,14:15:00,0,1,0,1,0,0,0,Law,Law,Women's Track
271941099,LAW647,Spring 2024,3,14:30:00,15:45:00,0,1,0,1,0,0,0,Law,Law,Women's Track
272704423,ECN102,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,ECS221,Fall 2023,3,10:35:00,11:30:00,1,0,1,0,1,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,ECS222,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,ECS325,Spring 2024,4,11:40:00,12:35:00,1,0,1,0,1,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,ECS326,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,1,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,MAE251,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,MAE284,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,MAT397,Fall 2023,4,08:00:00,09:20:00,1,0,1,1,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,MAT485,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,PHI251,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,PHY212,Fall 2023,3,09:30:00,10:50:00,0,1,1,1,1,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
272704423,PHY222,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Engineering & Computer Science,Aerospace Engineering,Men's Women's Spirit Teams
273946103,ANT185,Fall 2023,3,11:40:00,12:35:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,ECN101,Fall 2023,3,17:15:00,18:35:00,1,0,1,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,ECN102,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,ECN302,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,ECN304,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,ECN311,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,ECN521,Spring 2024,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,FYS101,Fall 2023,1,NA,NA,0,0,1,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,PHI175,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Men's Soccer
273946103,WRT205,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Arts & Sciences,Economics,Men's Soccer
275149759,SAL601,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Analytics,Women's Ice Hockey
275149759,SAL602,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Analytics,Women's Ice Hockey
275149759,SAL603,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Analytics,Women's Ice Hockey
275149759,SAL604,Spring 2024,3,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Analytics,Women's Ice Hockey
275149759,SPM645,Fall 2023,3,17:15:00,20:00:00,1,0,0,0,0,0,0,Sport and Human Dynamics,Sport Analytics,Women's Ice Hockey
275182371,ACC252,Fall 2023,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Management,Finance-U,Men's Lacrosse
275182371,ECN302,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Management,Finance-U,Men's Lacrosse
275182371,ECN422,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Finance,Men's Lacrosse
275182371,FIN256,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Management,Finance-U,Men's Lacrosse
275182371,MAR255,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Management,Finance-U,Men's Lacrosse
275182371,MGT247,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Management,Finance,Men's Lacrosse
275182371,MGT248,Spring 2024,3,17:00:00,18:20:00,0,1,0,1,0,0,0,Management,Finance,Men's Lacrosse
275182371,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Management,Finance,Men's Lacrosse
275182371,SCM265,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Management,Finance-U,Men's Lacrosse
275182371,SOM354,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Management,Finance,Men's Lacrosse
275182371,WRT205,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Management,Finance,Men's Lacrosse
275607079,EST608,Fall 2023,3,NA,NA,0,0,0,0,0,0,0,Maxwell,Conflict and Collaboration,Women's Lacrosse
275607079,PAI601,Spring 2024,3,18:45:00,21:30:00,0,0,1,0,0,0,0,Maxwell,Conflict and Collaboration,Women's Lacrosse
275607079,PAI732,Fall 2023,3,NA,NA,1,0,0,0,0,0,0,Maxwell,Conflict and Collaboration,Women's Lacrosse
275607079,SOC611,Fall 2023,3,14:15:00,17:05:00,1,0,0,0,0,0,0,Maxwell,Conflict and Collaboration,Women's Lacrosse
275807677,CRL319,Spring 2024,3,NA,NA,0,1,0,0,0,0,0,Professional Studies,Not Specified,Football
275807677,PPM301,Spring 2024,3,NA,NA,1,0,0,0,1,0,0,Professional Studies,Not Specified,Football
275807677,PPM320,Spring 2024,3,NA,NA,0,1,0,0,0,0,0,Professional Studies,Not Specified,Football
275807677,PPM325,Spring 2024,3,NA,NA,0,0,0,1,0,0,0,Professional Studies,Not Specified,Football
275826292,BIO216,Fall 2023,4,12:45:00,14:05:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,CHE106,Fall 2023,3,15:30:00,16:50:00,0,1,1,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,CHE107,Fall 2023,1,14:15:00,17:00:00,1,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,CHE116,Spring 2024,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,CHE117,Spring 2024,1,18:45:00,21:45:00,1,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,EXE185,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,EXE435,Spring 2024,3,09:30:00,10:25:00,1,0,1,0,1,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,EXE464,Spring 2024,2,NA,NA,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,NAT200,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,NSD425,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,PED259,Fall 2023,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,PHP318,Spring 2024,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
275826292,SOC101,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Health and Exercise Science,Women's Soccer
276730430,ASL101,Spring 2024,4,15:45:00,17:05:00,1,0,1,0,1,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,CAS100,Fall 2023,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,COM100,Fall 2023,0,17:15:00,18:35:00,1,0,0,0,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,COM107,Fall 2023,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,COM117,Fall 2023,3,12:30:00,13:50:00,0,1,0,1,1,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,FYS101,Fall 2023,1,NA,NA,1,0,0,0,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,HNR350,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,JNL211,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,MAX123,Fall 2023,3,09:30:00,10:25:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,PSC124,Spring 2024,3,11:40:00,12:35:00,1,0,1,1,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,PSC202,Spring 2024,3,14:15:00,15:10:00,1,0,1,0,1,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,WGS201,Spring 2024,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
276730430,WRT109,Fall 2023,3,15:45:00,17:05:00,1,0,1,0,0,0,0,Arts & Sciences,Political Science,Men's Women's Spirit Teams
277059139,ECN102,Fall 2023,3,17:15:00,18:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,FYS101,Fall 2023,1,NA,NA,0,1,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,MAT284,Spring 2024,4,09:30:00,10:50:00,1,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,PED259,Fall 2023,0,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,PED259,Spring 2024,1,00:00:00,00:00:00,0,0,0,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,SOC101,Spring 2024,3,11:00:00,12:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,SPM201,Spring 2024,1,09:30:00,10:25:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,SPM205,Fall 2023,3,14:15:00,15:35:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,SPM215,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,SPM225,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,SPM245,Fall 2023,3,15:30:00,16:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,SPM325,Spring 2024,3,12:45:00,14:05:00,1,0,1,0,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277059139,WRT307,Spring 2024,3,12:30:00,13:50:00,0,1,0,1,0,0,0,Sport and Human Dynamics,Sport Management,Women's Lacrosse
277895314,ANT131,Spring 2024,3,11:40:00,12:35:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Women's Lacrosse
277895314,AST104,Spring 2024,4,12:45:00,14:05:00,1,0,1,0,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
277895314,EAR117,Fall 2023,3,12:45:00,14:05:00,1,0,1,0,1,0,0,Arts & Sciences,Economics,Women's Lacrosse
277895314,ECN301,Fall 2023,3,14:00:00,15:20:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
277895314,ECN302,Spring 2024,3,09:30:00,10:50:00,0,1,0,1,0,0,0,Arts & Sciences,Economics,Women's Lacrosse
